symbol,detail,numbers,page,source
Nuotare,in acque agitate: pericoli; 24,24,188,Smorfia napoletana - La vera cabala del lotto
Nuotare,in acque tranquille: supererai le difficoltà; 57,57,188,Smorfia napoletana - La vera cabala del lotto
Nuotare,in piscina: ti sai muovere con sicurezza nel tuo ambiente; 16,16,188,Smorfia napoletana - La vera cabala del lotto
Nuotare,"nell'oro: fortuna, ricchezza; 65",65,188,Smorfia napoletana - La vera cabala del lotto
Nuotare,sott’acqua: un brutto periodo durerà poco; 15,15,188,Smorfia napoletana - La vera cabala del lotto
Nuotare,non saper nuotare: incidenti; 32,32,188,Smorfia napoletana - La vera cabala del lotto
Nuotare,in acqua alta: sicurezza; 31,31,188,Smorfia napoletana - La vera cabala del lotto
Nuotare,in acqua bassa: ti preoccupi inutilmente; 47,47,188,Smorfia napoletana - La vera cabala del lotto
Nuvole,rappresentano il tuo stato d'animo; 5,5,189,Smorfia napoletana - La vera cabala del lotto
Nuvole,basse: preoccupazioni; 9,9,189,Smorfia napoletana - La vera cabala del lotto
Nuvole,alte: le difficoltà sono lontane; 15,15,189,Smorfia napoletana - La vera cabala del lotto
Nuvole,cadere dalle nuvole: scoprirai una dura realtà; 33,33,189,Smorfia napoletana - La vera cabala del lotto
Nuvole,camminare nelle nuvole: fantasia; 81,81,189,Smorfia napoletana - La vera cabala del lotto
Nuvole,che si muovono motto velocemente: sei lunatico; 5,5,189,Smorfia napoletana - La vera cabala del lotto
Nuvole,"nere: gravi problemi, preoccupazioni; 2",2,189,Smorfia napoletana - La vera cabala del lotto
Nuvole,bianche: serenità; 5,5,189,Smorfia napoletana - La vera cabala del lotto
Nuvole,rosse: momenti di rabbia; 18,18,189,Smorfia napoletana - La vera cabala del lotto
Nuvole,grigie: malinconia; 7,7,189,Smorfia napoletana - La vera cabala del lotto
Nuvole,rosa: dolcezza; 6,6,189,Smorfia napoletana - La vera cabala del lotto
Obbedire,a tutti: manchi di personalità; 67,67,189,Smorfia napoletana - La vera cabala del lotto
Obbedire,a un inferiore: umiliazioni; 6,6,189,Smorfia napoletana - La vera cabala del lotto
Obbedire,a un superiore: sei molto disciplinato; 4,4,189,Smorfia napoletana - La vera cabala del lotto
Obeso,ti senti limitato; 24,24,189,Smorfia napoletana - La vera cabala del lotto
Obeso,esserlo: non hai fiducia in te stesso; 28,28,189,Smorfia napoletana - La vera cabala del lotto
Obitorio,andarci: possibili disgrazie; 41,41,190,Smorfia napoletana - La vera cabala del lotto
Obitorio,lavorarci: il tuo ambiente di lavoro è molto triste; 16,16,190,Smorfia napoletana - La vera cabala del lotto
Obitorio,vedersi morti nell'obitorio: la tua sorte ti lascia completamente indifferente; 26,26,190,Smorfia napoletana - La vera cabala del lotto
Obitorio,aperto: la tua visuale è troppo limitata; 42,42,190,Smorfia napoletana - La vera cabala del lotto
Obitorio,guardar fuori: pondera meglioi tuoi giudizi; 53,53,190,Smorfia napoletana - La vera cabala del lotto
Oca,presagio di fortuna; 6,6,190,Smorfia napoletana - La vera cabala del lotto
Oca,ucciderla: finirà il rapporto d'amicizia che avevi con una persona stupida; 23,23,190,Smorfia napoletana - La vera cabala del lotto
Oca,vederla: buon periodo di lavoro; 48,48,190,Smorfia napoletana - La vera cabala del lotto
Oca,vederne molte: sei circondato da persone molto superficiali; 90,90,190,Smorfia napoletana - La vera cabala del lotto
Oca,che schiamazza: pettegolezzi inutili; 74,74,190,Smorfia napoletana - La vera cabala del lotto
Oca,mangiarla: approfitterai dell'ingenuità di qualcuno; 34,34,190,Smorfia napoletana - La vera cabala del lotto
Occhi,aperti: tensioni; 36,36,190,Smorfia napoletana - La vera cabala del lotto
Occhi,non riuscire ad aprirli: sei poco realista; 90,90,190,Smorfia napoletana - La vera cabala del lotto
Occhi,chiusi: non ti opponi agli eventi; 34,34,190,Smorfia napoletana - La vera cabala del lotto
Occhi,non riuscire a chiuderli: sei sempre molto teso; 30,30,190,Smorfia napoletana - La vera cabala del lotto
Occhi,ammalati: delusioni negli affari; 26,26,190,Smorfia napoletana - La vera cabala del lotto
Occhi,brutti: commetterai degli errori; 47,47,190,Smorfia napoletana - La vera cabala del lotto
Occhi,belli: successo: felicità; 70,70,190,Smorfia napoletana - La vera cabala del lotto
Occhi,perderli: disgrazia; 63,63,190,Smorfia napoletana - La vera cabala del lotto
Occhi,"averne uno solo: giudizi affrettati, 60",60,191,Smorfia napoletana - La vera cabala del lotto
Occhi,che lacrimano: ti attendono dei dispiaceri; 10,10,191,Smorfia napoletana - La vera cabala del lotto
Occhi,dolore agli occhi: sei accecato da una passione; 85,85,191,Smorfia napoletana - La vera cabala del lotto
Occhi,blu: gioia; 65,65,191,Smorfia napoletana - La vera cabala del lotto
Occhi,neri: miseria; 70,70,191,Smorfia napoletana - La vera cabala del lotto
Occhi,rossi: infermità; 53,53,191,Smorfia napoletana - La vera cabala del lotto
Oceano,vederlo: incertezze nel futuro; 90,90,191,Smorfia napoletana - La vera cabala del lotto
Oceano,gradevole: sincerità; 34,34,191,Smorfia napoletana - La vera cabala del lotto
Oceano,sgradevole: rimarrai da solo; 30,30,191,Smorfia napoletana - La vera cabala del lotto
Oceano,non sentire nessun odore: insensibilità; 2,2,191,Smorfia napoletana - La vera cabala del lotto
Oleandro,vederne le foglie: probabili inganni; 28,28,191,Smorfia napoletana - La vera cabala del lotto
Oleandro,fiorito: insincerità; 39,39,191,Smorfia napoletana - La vera cabala del lotto
Olio,berlo: malattia; 76,76,191,Smorfia napoletana - La vera cabala del lotto
Olio,"di oliva: successo, felicità; 8",8,191,Smorfia napoletana - La vera cabala del lotto
Olio,di semi: la semplicità di una persona è solo apparente; 56,56,191,Smorfia napoletana - La vera cabala del lotto
Olio,di lino: possibili-guadagni; 34,34,191,Smorfia napoletana - La vera cabala del lotto
Olio,comperarlo: avere conoscenze ti aiuterà; 29,29,191,Smorfia napoletana - La vera cabala del lotto
Olio,venderlo: il tuo periodo fortunato sta terminando; 9,9,192,Smorfia napoletana - La vera cabala del lotto
Olio,rovesciarlo: cattivo auspicio; 68,68,192,Smorfia napoletana - La vera cabala del lotto
Olio,raccoglierlo: tenterai di conquistare la buona sorte; 15,15,192,Smorfia napoletana - La vera cabala del lotto
Olio,santo: longevità; 2,2,192,Smorfia napoletana - La vera cabala del lotto
Olio,raccoglierle: lavoro molto duro; 36,36,192,Smorfia napoletana - La vera cabala del lotto
Olio,vederle sull'albero: il momento propizio è vicino; 48,48,192,Smorfia napoletana - La vera cabala del lotto
Olio,"mangiarle: fortuna, vivrai momenti felici; 41",41,192,Smorfia napoletana - La vera cabala del lotto
Olivo,tranquillità; 68,68,192,Smorfia napoletana - La vera cabala del lotto
Olivo,"fiorito: matrimonio, felicità; 65/4",65 4,192,Smorfia napoletana - La vera cabala del lotto
Olivo,con frutti acerbi: ancora un po' di pazienza e arriverà il tuo momento; 45,45,192,Smorfia napoletana - La vera cabala del lotto
Olivo,con frutti maturi: la fortuna ti sta tenendo la mano: 22,22,192,Smorfia napoletana - La vera cabala del lotto
Olmo,"costanza, forza d'animo; 52",52,192,Smorfia napoletana - La vera cabala del lotto
Ombelico,"malato: problemi, preoccupazioni in arrivo; 41",41,192,Smorfia napoletana - La vera cabala del lotto
Ombelico,sano: tutto procede per il meglio; 60,60,192,Smorfia napoletana - La vera cabala del lotto
Ombra,vedere la propria: stai guardando in te stesso; 4,4,192,Smorfia napoletana - La vera cabala del lotto
Ombra,vedere un'ombra: insicurezza; 43,43,192,Smorfia napoletana - La vera cabala del lotto
Ombra,essere sempre all'ombra: non riesci ad emergere; 28,28,193,Smorfia napoletana - La vera cabala del lotto
Ombra,"essere all'ombra di un albero: sarai protetto da qualcuno, 79",79,193,Smorfia napoletana - La vera cabala del lotto
Ombrello,hai bisogno di essere protetto; 60,60,193,Smorfia napoletana - La vera cabala del lotto
Ombrello,aprirlo: sei in difficoltà; 36,36,193,Smorfia napoletana - La vera cabala del lotto
Ombrello,"chiuderlo: tranquillità, sicurezza; 22",22,193,Smorfia napoletana - La vera cabala del lotto
Ombrello,rotto: dovrai risolvere i tuoi problemi da solo; 74,74,193,Smorfia napoletana - La vera cabala del lotto
Ombrello,da sole: sei diffidente; 8,8,193,Smorfia napoletana - La vera cabala del lotto
Omosessuale,esserlo: ti senti represso; 42,42,193,Smorfia napoletana - La vera cabala del lotto
Omosessuale,vederlo: i tuoi giudizi sono avventati; 33,33,193,Smorfia napoletana - La vera cabala del lotto
Onde,alte: sei proprio in un mare ci guai; 55,55,193,Smorfia napoletana - La vera cabala del lotto
Onde,basse: piccoli problemi subito risolti; 18,18,193,Smorfia napoletana - La vera cabala del lotto
Onde,nuotare tra le: supererai le avversità; 78,78,193,Smorfia napoletana - La vera cabala del lotto
Onde,"essere travolto: cattivo presagio, ti attende una prova durissima; 24",24,193,Smorfia napoletana - La vera cabala del lotto
Operaio,esserlo: buone prospettive per il tuo lavoro: 75,75,193,Smorfia napoletana - La vera cabala del lotto
Operaio,vederlo: invidi l'alacrità degli altri; 78,78,193,Smorfia napoletana - La vera cabala del lotto
Operaio,che si riposa: l'attività sarà interrotta; 10,10,193,Smorfia napoletana - La vera cabala del lotto
Operaio,"assumerlo: successo, fortuna; 58",58,193,Smorfia napoletana - La vera cabala del lotto
Operaio,in sciopero: i tuoi affari peggioreranno; 33,33,193,Smorfia napoletana - La vera cabala del lotto
Oppio,indecisione; 42,42,194,Smorfia napoletana - La vera cabala del lotto
Oppio,fumarlo: ti illudi di aver apportato dei cambiamenti nella tua vita; 21,21,194,Smorfia napoletana - La vera cabala del lotto
Oracolo,temi il futuro; 68,68,194,Smorfia napoletana - La vera cabala del lotto
Orchidea,vanità; 90,90,194,Smorfia napoletana - La vera cabala del lotto
Orchidea,regalarla: ti piace mettere in mostra la tua ricchezza; 20,20,194,Smorfia napoletana - La vera cabala del lotto
Ordine,darlo: sarai odiato dagli amici; 89,89,194,Smorfia napoletana - La vera cabala del lotto
Ordine,riceverlo: non sai far valere le tue opinioni di fronte ai superiori; 32,32,194,Smorfia napoletana - La vera cabala del lotto
Ordine,imporre l'ordine: per te la razionalità è molto importante; 42,42,194,Smorfia napoletana - La vera cabala del lotto
Orecchino,forte personalità; 70,70,194,Smorfia napoletana - La vera cabala del lotto
Orecchino,portarne parecchi: vuoi farti notare; 79,79,194,Smorfia napoletana - La vera cabala del lotto
Orecchino,regalarlo: hai riguardo verso una persona; 6,6,194,Smorfia napoletana - La vera cabala del lotto
Orecchio,sano: coerenza; 5,5,194,Smorfia napoletana - La vera cabala del lotto
Orecchio,ammalato: i tuoi giudizi sono affrettati anche perchè sei male informato; 14,14,194,Smorfia napoletana - La vera cabala del lotto
Orecchio,tagliato: disgrazia; 54,54,194,Smorfia napoletana - La vera cabala del lotto
Orecchio,ferito: una persona vuole farti cambiare idea; 40,40,194,Smorfia napoletana - La vera cabala del lotto
Orecchio,perderlo: cattivi affari; 24,24,194,Smorfia napoletana - La vera cabala del lotto
Orecchio,pulirselo: stai cercando di comprendere meglio una situazione; 71,71,194,Smorfia napoletana - La vera cabala del lotto
Orecchio,tapparselo: non vuoi riconoscere la realtà; 7,7,194,Smorfia napoletana - La vera cabala del lotto
Orgasmo,la tua vita sessuale non ti soddisfa; 86,86,195,Smorfia napoletana - La vera cabala del lotto
Orma,vedere la propria: ripensi alle tue azioni; 67,67,195,Smorfia napoletana - La vera cabala del lotto
Orma,vedere quella di un altro: apprensioni; 73,73,195,Smorfia napoletana - La vera cabala del lotto
Orma,cancellarla: temi di essere scoperto; 24,24,195,Smorfia napoletana - La vera cabala del lotto
Orma,lasciarne molte: vuoi farti notare; 5,5,195,Smorfia napoletana - La vera cabala del lotto
Oro,comprarlo: una persona sparla sul tuo conto; 2,2,195,Smorfia napoletana - La vera cabala del lotto
Oro,perderlo: cattivi affari; 72,72,195,Smorfia napoletana - La vera cabala del lotto
Oro,trovarlo: perderai tutto quello che possiedi; 41,41,195,Smorfia napoletana - La vera cabala del lotto
Oro,fonderlo: sei sicuro di te e hai dei progetti precisi; 20,20,195,Smorfia napoletana - La vera cabala del lotto
Oro,mostrarlo ad altri: insicurezza; 69,69,195,Smorfia napoletana - La vera cabala del lotto
Oro,regalarlo: sei proprio abile negli affari; 35,35,195,Smorfia napoletana - La vera cabala del lotto
Oro,riceverlo in dono: da solo non riuscirai ad arricchirti; 89,89,195,Smorfia napoletana - La vera cabala del lotto
Oro,in lingotti: ricchezza duratura; 5,5,195,Smorfia napoletana - La vera cabala del lotto
Oro,portarlo: fortuna; 44,44,195,Smorfia napoletana - La vera cabala del lotto
Oro,"mangiarlo: amarezze, 69",69,195,Smorfia napoletana - La vera cabala del lotto
Oro,falso: ricchezza; 55,55,195,Smorfia napoletana - La vera cabala del lotto
Oro,scavarlo: ottima salute; 56,56,195,Smorfia napoletana - La vera cabala del lotto
Orologio,fermoo: crisi permanente; 15,15,195,Smorfia napoletana - La vera cabala del lotto
Orologio,che funziona: puoi migliorare; 6,6,195,Smorfia napoletana - La vera cabala del lotto
Orologio,che si rompe: piccoli problemi; 64,64,195,Smorfia napoletana - La vera cabala del lotto
Orologio,caricarlo: affari rilevanti; 25,25,196,Smorfia napoletana - La vera cabala del lotto
Orologio,"trovarlo: precisione, puntualità; 8",8,196,Smorfia napoletana - La vera cabala del lotto
Orologio,comperarlo: sei in ansia per la conclusione di un affare molto importante; 70,70,196,Smorfia napoletana - La vera cabala del lotto
Orologio,perderlo: ti lascerai sfuggire delle buone occasioni; 70,70,196,Smorfia napoletana - La vera cabala del lotto
Orologio,a pendolo: dai molta importanza ai tuo tempo; 71,71,196,Smorfia napoletana - La vera cabala del lotto
Orso,polare: farai un viaggio; 67,67,196,Smorfia napoletana - La vera cabala del lotto
Orso,essere assalito: pensi di essere perseguitato; 61,61,196,Smorfia napoletana - La vera cabala del lotto
Ortaggi,raccoglierli: scarsi guadagni; 13,13,196,Smorfia napoletana - La vera cabala del lotto
Ortaggi,piantarli: poca fortuna; 60,60,196,Smorfia napoletana - La vera cabala del lotto
Ortaggi,mangiarli: piccole soddisfazioni; 22,22,196,Smorfia napoletana - La vera cabala del lotto
Ortensia,regalarla: probabilmente le tue promesse sono false: 64,64,196,Smorfia napoletana - La vera cabala del lotto
Ortensia,coglierla: i tuoi buoni propositi li hai rinnegati; 68,68,196,Smorfia napoletana - La vera cabala del lotto
Ortica,sofferenza; 84,84,196,Smorfia napoletana - La vera cabala del lotto
Ortica,raccoglierla: sfortuna; 85,85,196,Smorfia napoletana - La vera cabala del lotto
Ortica,essere punti accidentalmente: piccoli imprevisti; 32,32,196,Smorfia napoletana - La vera cabala del lotto
Ortica,"mangiarne: disgrazie, 11",11,196,Smorfia napoletana - La vera cabala del lotto
Ortica,vederne molte: ti attende una dura prova; 27,27,196,Smorfia napoletana - La vera cabala del lotto
Ortica,"farne un decotto: esperienze, anche se negative, ti saranno utili in un futuro; 81",81,196,Smorfia napoletana - La vera cabala del lotto
Ospedale,ti preoccupi molto per la tua salute; 33,33,196,Smorfia napoletana - La vera cabala del lotto
Ospedale,vedere un amico: quello per cui ti preoccupi sei tu; 75,75,197,Smorfia napoletana - La vera cabala del lotto
Ospedale,visitarlo: temi per la salute dei tuoi familiari; 36,36,197,Smorfia napoletana - La vera cabala del lotto
Ospedale,trovarvisi: apprensioni inutili; 3,3,197,Smorfia napoletana - La vera cabala del lotto
Ospiti,averli: amicizia sincera; 60,60,197,Smorfia napoletana - La vera cabala del lotto
Ospiti,cacciarli da casa: alcuni amici ti tradiranno; 13,13,197,Smorfia napoletana - La vera cabala del lotto
Ospiti,essere ospiti: qualcosa nella tua vita cambierà; 22,22,197,Smorfia napoletana - La vera cabala del lotto
Ossa,di uomini morti: brutto presagio; 53,53,197,Smorfia napoletana - La vera cabala del lotto
Ossa,di animali: fine dell'abbondanza; 41,41,197,Smorfia napoletana - La vera cabala del lotto
Ossigeno,chiedere ossigeno: riceverai aiuti importanti; 15,15,197,Smorfia napoletana - La vera cabala del lotto
Ossigeno,non avere ossigeno: ti manca la forza d'agire; 67,67,197,Smorfia napoletana - La vera cabala del lotto
Ostacolo,superarlo: periodo positivo; 16,16,197,Smorfia napoletana - La vera cabala del lotto
Ostacolo,incontrarlo: sei prevenuto; 50,50,197,Smorfia napoletana - La vera cabala del lotto
Ostetrica,desideri diventare madre; 12,12,197,Smorfia napoletana - La vera cabala del lotto
Ostetrica,esserlo: grosse responsabilità; 16,16,197,Smorfia napoletana - La vera cabala del lotto
Ostetrica,vederla in casa propria: prossima nascita; 15,15,197,Smorfia napoletana - La vera cabala del lotto
Ostia,speranza; 83,83,197,Smorfia napoletana - La vera cabala del lotto
Ostia,consacrata: fedeltà al tuo partner; 42,42,198,Smorfia napoletana - La vera cabala del lotto
Otto,discussioni; 56,56,198,Smorfia napoletana - La vera cabala del lotto
Otto,leggerlo: sei riuscito ad accordarti con qualcuno; 63,63,198,Smorfia napoletana - La vera cabala del lotto
Otto,scriverlo: piccoli screzi; 4,4,198,Smorfia napoletana - La vera cabala del lotto
Ottone,vuoi mettere in mostra una ricchezza che non possiedi; 11,11,198,Smorfia napoletana - La vera cabala del lotto
Ottone,vederlo lucido: ti compiaci di te stesso; 88,88,198,Smorfia napoletana - La vera cabala del lotto
Ottone,lucidarlo: vanità; 76,76,198,Smorfia napoletana - La vera cabala del lotto
Ovile,sicurezza; 46,46,198,Smorfia napoletana - La vera cabala del lotto
Ovile,viverci: sei tradizionalista; 85,85,198,Smorfia napoletana - La vera cabala del lotto
Ovile,uscirne: dovrai affrontare degli imprevisti; 37,37,198,Smorfia napoletana - La vera cabala del lotto
Ovile,tornarci: ti sei pentito della tua avventatezza; 82,82,198,Smorfia napoletana - La vera cabala del lotto
Oziare,forzato: lieve malattia; 9,9,198,Smorfia napoletana - La vera cabala del lotto
Oziare,come scelta di vita: non ti basta sentirti in colpa per cambiare la tua vita; 2,2,198,Smorfia napoletana - La vera cabala del lotto
Pacco,riceverlo: buone notizie; 32,32,198,Smorfia napoletana - La vera cabala del lotto
Pacco,spedirlo: devi comunicare una bella notizia; 41,41,199,Smorfia napoletana - La vera cabala del lotto
Padre,vederlo: senso di sicurezza; 6,6,199,Smorfia napoletana - La vera cabala del lotto
Padre,"morto: quando meno te lo aspetti, qualcuno ti aiuterà; 45",45,199,Smorfia napoletana - La vera cabala del lotto
Padre,"in punto di morte: ansia, preoccupazioni; 16",16,199,Smorfia napoletana - La vera cabala del lotto
Padre,litigare: sfortuna: 66,66,199,Smorfia napoletana - La vera cabala del lotto
Padre,molto autoritario: sei offeso ma non sai reagire; 62,62,199,Smorfia napoletana - La vera cabala del lotto
Padre,che ti picchia: sei stato ingiustamente punito da qualcuno importante; 22,22,199,Smorfia napoletana - La vera cabala del lotto
Padre,"ammalato: aspetta a prendere decisioni, 87",87,199,Smorfia napoletana - La vera cabala del lotto
Padre,"diventare padre: hai fiducia nella vita matrimoniale, 9",9,199,Smorfia napoletana - La vera cabala del lotto
Padrone,discutere con il proprio: in verità non hai il coraggio di farlo; 82,82,199,Smorfia napoletana - La vera cabala del lotto
Padrone,esserlo: ti piace poter comandare; 49,49,199,Smorfia napoletana - La vera cabala del lotto
Paese,"abitato: hai molte amicizie e conoscenze,53",53,199,Smorfia napoletana - La vera cabala del lotto
Paese,"deserto: dentro di te alberga la solitudine, 9",9,199,Smorfia napoletana - La vera cabala del lotto
Paese,natale: soffri di nostalgia: 14,14,199,Smorfia napoletana - La vera cabala del lotto
Paese,ritornarci: la tua famiglia si riunirà piacevolmente; 8,8,199,Smorfia napoletana - La vera cabala del lotto
Paese,sconosciuto: i cambiamenti ti rendono apprensivo; 16,16,199,Smorfia napoletana - La vera cabala del lotto
Paese,sperduto: poche possibilità di contatti utili: 10,10,199,Smorfia napoletana - La vera cabala del lotto
Pagare,al posto di un altro: le colpe ricadono su di te; 21,21,199,Smorfia napoletana - La vera cabala del lotto
Pagare,"per una colpa: devi rimediare al malfatto, solo così i rimorsi non ti perseguitano; 73",73,199,Smorfia napoletana - La vera cabala del lotto
Pagare,per un piacere: non è difficile per te capire l'insincerità degli amici; 12,12,199,Smorfia napoletana - La vera cabala del lotto
Paglia,vederla: scarsi profitti; 25,25,200,Smorfia napoletana - La vera cabala del lotto
Paglia,raccoglierla: guadagni di poco conto; 22,22,200,Smorfia napoletana - La vera cabala del lotto
Paglia,che brucia: miseria; 43,43,200,Smorfia napoletana - La vera cabala del lotto
Paglia,dormire sulla paglia: prigionia; 51,51,200,Smorfia napoletana - La vera cabala del lotto
Pagliaccio,nel sogno indica tristezza; 74,74,200,Smorfia napoletana - La vera cabala del lotto
Pagliaccio,in un circo: le piccole distrazioni non ti faranno dimenticare i tuoi problemi; 61,61,200,Smorfia napoletana - La vera cabala del lotto
Palla,tirarla lontano: non vuoi assumerti delle responsabilità; 16,16,200,Smorfia napoletana - La vera cabala del lotto
Palla,giocarci: la tua insicurezza danneggerà i tuoi affari; 72,72,200,Smorfia napoletana - La vera cabala del lotto
Palla,di neve: danni lievi; 17,17,200,Smorfia napoletana - La vera cabala del lotto
Palla,di cannone: non scherzare coi fuoco; 17,17,200,Smorfia napoletana - La vera cabala del lotto
Palma,comperarla: perdita di denaro; 70,70,200,Smorfia napoletana - La vera cabala del lotto
Palma,raccoglierla: discussioni in famiglia; 24,24,200,Smorfia napoletana - La vera cabala del lotto
Palma,bruciarla: allegria; 66,66,200,Smorfia napoletana - La vera cabala del lotto
Palma,"vederne molte tagliate: momento buono per i tuoi affari, 14",14,200,Smorfia napoletana - La vera cabala del lotto
Palma,vederne una a terra: rimpiangi le occasioni non sfruttate; 4,4,200,Smorfia napoletana - La vera cabala del lotto
Palpebra,aperta: curiosità; 40,40,200,Smorfia napoletana - La vera cabala del lotto
Palpebra,"chiusa: non vuoi reagire, sei indifferente; 50",50,200,Smorfia napoletana - La vera cabala del lotto
Pancia,sana: salute in famiglia; 65,65,201,Smorfia napoletana - La vera cabala del lotto
Pancia,malata: problemi economici; 28,28,201,Smorfia napoletana - La vera cabala del lotto
Pancia,grassa: la tua carriera sarà rapida; 81,81,201,Smorfia napoletana - La vera cabala del lotto
Pancia,"magra: ristrettezze economiche, 30",30,201,Smorfia napoletana - La vera cabala del lotto
Pancia,molto gonfia per le donne: desiderio di maternità; 12,12,201,Smorfia napoletana - La vera cabala del lotto
Pancia,guardarsela: nessun problema in famiglia; 28,28,201,Smorfia napoletana - La vera cabala del lotto
Pane,mangiarlo: buon presagio; 50,50,201,Smorfia napoletana - La vera cabala del lotto
Pane,"bianco: fortuna, soddisfazioni; 12",12,201,Smorfia napoletana - La vera cabala del lotto
Pane,nero: possibilità di arricchirsi; 3,3,201,Smorfia napoletana - La vera cabala del lotto
Pane,secco: periodo di restrizioni; 67,67,201,Smorfia napoletana - La vera cabala del lotto
Pane,caldo: problemi di salute; 57,57,201,Smorfia napoletana - La vera cabala del lotto
Pane,briciole di: riceverai un regalo; 50,50,201,Smorfia napoletana - La vera cabala del lotto
Pane,"prepararlo: laboriosità, 76",76,201,Smorfia napoletana - La vera cabala del lotto
Pane,cuocerlo: soddisfazioni; 16,16,201,Smorfia napoletana - La vera cabala del lotto
Pane,buttarlo via: cattivo presagio; 83,83,201,Smorfia napoletana - La vera cabala del lotto
Pane,spezzarlo: rivelerai i tuoi progetti a molte persone; 19,19,201,Smorfia napoletana - La vera cabala del lotto
Pane,"pane d'orzo: felicità, 90",90,201,Smorfia napoletana - La vera cabala del lotto
Pane,vederlo nella cesta appena tolto dal forno: fortuna in amore; 77,77,201,Smorfia napoletana - La vera cabala del lotto
Panna,mangiarla montata: togliti i paraocchi; 87,87,201,Smorfia napoletana - La vera cabala del lotto
Panna,vederla: vuoi comprensione e dolcezza dal partner 47,47,201,Smorfia napoletana - La vera cabala del lotto
Panna,montarla: curare i particolari è per te quasi una mania; 77,77,201,Smorfia napoletana - La vera cabala del lotto
Panni,stenderli: i tuoi segreti verranno scoperti; 56,56,202,Smorfia napoletana - La vera cabala del lotto
Panni,ritirarli: non riuscirai ad evitare i pettegolezzi; 60,60,202,Smorfia napoletana - La vera cabala del lotto
Panni,"cucirli: cerchi di mettere una pezza sul tuoi errori, 26",26,202,Smorfia napoletana - La vera cabala del lotto
Panni,lavarli in casa: non vuoi fare sapere le tue cose; 34,34,202,Smorfia napoletana - La vera cabala del lotto
Panni,lavarti all'aperto: maldicenze nell'aria; 29,29,202,Smorfia napoletana - La vera cabala del lotto
Pannocchia,successo in amore; 74,74,202,Smorfia napoletana - La vera cabala del lotto
Pannocchia,"rosicchiarla: momenti di tenerezza, 31",31,202,Smorfia napoletana - La vera cabala del lotto
Pantera,incontrarla: fascino ammaliante e pericoloso; 37,37,202,Smorfia napoletana - La vera cabala del lotto
Pantera,esserne assaliti: una donna passionale; 7,7,202,Smorfia napoletana - La vera cabala del lotto
Pantera,ucciderla: hai vinto su una persona violenta; 7,7,202,Smorfia napoletana - La vera cabala del lotto
Pantofole,"nuove: la tua esistenza è pigra, priva di stimoli; 22",22,202,Smorfia napoletana - La vera cabala del lotto
Pantofole,vecchie: piccole difficoltà; 22,22,202,Smorfia napoletana - La vera cabala del lotto
Pantofole,"perderle: novità, possibili miglioramenti; 68",68,202,Smorfia napoletana - La vera cabala del lotto
Pantofole,"regalarle: vorresti l'immobilità di una persona, 90",90,202,Smorfia napoletana - La vera cabala del lotto
Pantofole,comperarle: prevedi un periodo inattivo; 27,27,202,Smorfia napoletana - La vera cabala del lotto
Pantofole,uscire in pantofole: insicurezza negli affari; 29,29,202,Smorfia napoletana - La vera cabala del lotto
Pappagallo,"vederlo: temi le chiacchiere altrui, 60",60,203,Smorfia napoletana - La vera cabala del lotto
Pappagallo,udirlo parlare: si parla molto di te e non a fin di bene; 87,87,203,Smorfia napoletana - La vera cabala del lotto
Pappagallo,dargli da mangiare: il tuo comportamento fa sparlare di te; 6,6,203,Smorfia napoletana - La vera cabala del lotto
Pappagallo,insegnargli a parlare: una persona stupida ti fa perdere tempo; 31,31,203,Smorfia napoletana - La vera cabala del lotto
Parabola,si clemente con i tuoi nemici; 11,11,203,Smorfia napoletana - La vera cabala del lotto
Paradiso,andarci: ritieni di meritarti un'esistenza tranquilla e gioiosa; 22,22,203,Smorfia napoletana - La vera cabala del lotto
Paradiso,viverci: piaceri effimeri; 2,2,203,Smorfia napoletana - La vera cabala del lotto
Paradiso,essere cacciati: soffri di sensi di colpa; 9,9,203,Smorfia napoletana - La vera cabala del lotto
Parasole,"non ami farti notare, 29",29,203,Smorfia napoletana - La vera cabala del lotto
Parenti,sani: tranquillità in famiglia; 33,33,203,Smorfia napoletana - La vera cabala del lotto
Parenti,ammalati: possibile eredità; 64,64,203,Smorfia napoletana - La vera cabala del lotto
Parenti,morti: avranno una vita lunga; 55,55,203,Smorfia napoletana - La vera cabala del lotto
Parenti,parlare con i parenti: problemi familiari mai risolti; 2,2,203,Smorfia napoletana - La vera cabala del lotto
Parlare,con un animale: faticherai a farti comprendere; 44,44,203,Smorfia napoletana - La vera cabala del lotto
Parlare,con un amico: litigi; 61,61,203,Smorfia napoletana - La vera cabala del lotto
Parlare,con una donna: affari discreti; 67,67,203,Smorfia napoletana - La vera cabala del lotto
Parlare,a voce alta: h senti minacciato; 5,5,203,Smorfia napoletana - La vera cabala del lotto
Parlare,a bassa voce: vuoi confidare a qualcuno dei segreti; 27,27,204,Smorfia napoletana - La vera cabala del lotto
Partenza,ti attendono nuove esperienze; 63,63,204,Smorfia napoletana - La vera cabala del lotto
Partenza,di un amico: hai paura di essere abbandonato; 70,70,204,Smorfia napoletana - La vera cabala del lotto
Partenza,di un nemico: vuoi che sparisca; 13,13,204,Smorfia napoletana - La vera cabala del lotto
Partenza,la propria: vuoi lasciare la famiglia; 43,43,204,Smorfia napoletana - La vera cabala del lotto
